roc_auc,accuracy,precision,recall,f1,threshold,business_cost,normalized_business_cost,tn,fp,fn,tp,fold,training_time_seconds
0.7708044314125493,0.7078033730473275,0.17368559707952277,0.697129909365559,0.27808743334036334,0.5,42006.0,0.5122495518456642,53427,21956,2005,4615,1,205.1712589263916
0.7751112656403214,0.7108764313500726,0.17635695617590244,0.7033232628398791,0.28200236213318797,0.5,41385.0,0.5046766581710426,53638,21745,1964,4656,2,205.22849798202515
0.7716388094924533,0.7074949391478257,0.1733503874802498,0.6960725075528701,0.2775736401421601,0.5,42094.0,0.5133289431965073,53408,21974,2012,4608,3,216.80396699905396
